approx_price_EUR,OS,weight_g,weight_oz,GPS_new,primary_cam_MP,secondary_cam_MP,GPU_new,battery_mah,battery_removable,display_resolution_inches,screen_to_body_ratio_%,length_mm,width_mm,brand_idx,price_Range
150.0,1,140.0,4.94,True,8.0,5.0,3,2900.0,True,5.5,71.7,152.6,76.2,34,150
150.0,1,160.0,5.64,True,8.0,2.0,3,4000.0,False,5.0,68.9,140.0,71.4,34,150
180.0,1,509.0,1.12,False,8.0,5.0,0,7000.0,False,10.1,73.9,247.0,171.0,34,200
120.0,1,360.0,12.7,False,5.0,2.0,0,4290.0,False,8.0,74.6,210.0,125.0,34,150
240.0,1,149.0,5.26,True,13.0,5.0,3,4000.0,False,5.0,67.6,142.0,71.8,34,250
110.0,1,269.0,9.49,True,2.0,0.0,3,3450.0,False,7.0,68.8,191.0,105.0,34,150
100.0,1,269.0,9.49,True,2.0,0.0,3,3450.0,False,7.0,69.5,189.0,105.0,34,100
90.0,1,269.0,9.49,True,0.0,0.0,3,3450.0,False,7.0,69.5,189.0,105.0,34,100
100.0,1,128.0,4.52,True,8.0,2.0,1,2300.0,True,5.0,69.8,141.0,70.0,34,100
450.0,1,156.0,5.5,True,13.0,5.0,5,4000.0,False,5.5,71.8,150.0,77.4,34,450
330.0,1,140.0,4.94,True,13.0,13.0,1,2410.0,False,5.3,74.6,146.3,71.0,34,350
80.0,1,128.0,4.52,True,8.0,2.0,1,2300.0,True,5.0,69.3,141.0,70.5,34,100
160.0,1,173.0,6.1,True,13.0,2.0,3,2500.0,True,5.5,72.8,149.5,76.6,34,200
210.0,1,175.0,6.17,True,8.0,1.6,1,2500.0,True,5.5,71.0,151.0,77.8,34,250
70.0,1,130.0,4.59,True,5.0,2.0,3,1500.0,True,4.0,57.8,123.5,63.8,34,100
260.0,1,129.0,4.55,True,13.0,8.0,1,2300.0,False,5.0,65.8,146.0,71.7,34,300
170.0,1,129.0,4.55,True,8.0,2.0,1,2150.0,True,5.0,70.5,139.8,69.9,34,200
120.0,1,170.0,6.0,True,8.0,2.0,3,2000.0,True,5.0,66.5,141.5,73.2,34,150
300.0,1,619.0,1.36,True,8.0,1.6,2,9600.0,False,10.1,63.4,255.0,183.0,34,300
230.0,1,419.0,14.78,True,8.0,1.6,2,6400.0,False,8.0,59.3,210.0,149.0,34,250
150.0,1,299.0,10.55,True,8.0,1.6,2,4290.0,False,8.0,71.4,209.8,123.8,34,150
270.0,1,120.0,4.23,True,13.0,5.0,5,2300.0,False,5.0,71.7,140.2,68.6,34,300
430.0,1,158.0,5.57,True,13.0,8.0,1,3000.0,False,5.5,73.5,148.5,76.4,34,450
160.0,1,161.0,5.68,True,5.0,0.0,3,2500.0,True,5.5,72.2,150.0,77.0,34,200
430.0,1,179.0,6.31,True,16.0,5.0,1,4000.0,False,6.0,78.3,156.0,81.3,34,450
150.0,1,180.0,6.35,True,13.0,5.0,3,2500.0,True,5.0,69.3,140.5,70.8,34,150
150.0,1,146.0,5.15,True,13.0,5.0,3,2000.0,True,5.3,69.2,146.0,76.7,34,150
180.0,1,171.5,6.07,True,8.0,1.6,3,3000.0,True,6.0,74.3,159.0,84.0,34,200
150.0,1,145.0,5.11,True,8.0,0.0,5,2000.0,True,4.5,60.6,135.0,68.2,34,150
120.0,1,192.0,6.77,True,8.0,0.0,3,2500.0,True,6.0,70.9,164.0,85.4,34,150
110.0,1,165.0,5.82,True,5.0,0.0,3,2000.0,True,5.0,64.6,145.0,73.5,34,150
50.0,1,121.0,4.27,True,2.0,0.0,3,1300.0,True,4.0,61.3,117.0,63.5,34,50
90.0,1,152.6066606544705,4.75924591863177,True,5.0,2.0,3,2000.0,True,4.5,61.7,132.0,68.5,34,100
100.0,1,148.0,5.22,True,5.0,2.0,3,2000.0,True,5.0,68.5,139.6,72.0,34,100
70.0,1,145.0,5.11,True,5.0,0.0,3,2000.0,True,4.5,62.5,132.0,67.6,34,100
190.0,1,550.0,1.21,True,5.0,2.0,3,6340.0,False,10.1,63.5,264.1,176.5,34,200
140.0,1,360.0,12.7,True,5.0,2.0,3,4200.0,False,8.0,62.9,217.0,136.0,34,150
120.0,1,320.0,11.29,True,5.0,2.0,3,3450.0,False,7.0,59.2,198.0,121.2,34,150
80.0,1,327.0,11.53,True,2.0,0.0,3,3500.0,False,7.0,58.1,198.0,119.8,34,100
260.0,1,615.0,1.36,True,8.0,1.6,1,9000.0,False,10.1,63.0,261.0,180.0,34,300
250.0,1,190.0,6.7,True,8.0,1.6,3,4000.0,False,5.3,67.3,149.5,77.0,34,250
200.0,1,140.0,4.94,True,13.0,5.0,3,2000.0,False,5.0,68.8,141.0,71.0,34,200
170.0,1,151.0,5.33,True,8.0,0.0,3,3000.0,True,4.7,64.6,137.0,68.8,34,200
130.0,1,196.0,6.91,True,5.0,0.0,3,2500.0,True,6.0,70.9,164.0,85.4,34,150
140.0,1,163.3,5.75,True,8.0,1.6,3,2250.0,True,5.0,66.9,142.0,72.5,34,150
220.0,1,170.0,6.0,True,8.0,1.6,3,3000.0,True,6.0,67.5,170.0,86.5,34,250
270.0,1,126.0,4.44,True,8.0,0.0,3,2000.0,True,4.7,63.2,138.0,69.8,34,300
480.0,1,145.2,5.11,True,13.0,5.0,1,3000.0,False,5.5,72.6,149.1,77.0,34,500
220.0,1,605.0,4.75924591863177,True,5.0,1.6,5,9000.0,False,10.1,63.0,261.0,180.0,34,250
190.0,1,401.0,4.75924591863177,True,5.0,1.6,5,6000.0,False,8.0,60.5,213.0,144.0,34,200
80.0,1,159.0,5.61,True,3.15,0.0,5,2500.0,True,4.5,64.5,131.0,66.0,34,100
110.0,1,146.0,5.15,True,5.0,0.0,3,2000.0,True,4.5,63.4,132.0,66.7,34,150
420.0,1,121.0,4.27,True,13.0,5.0,5,2000.0,False,5.0,64.7,144.0,74.0,34,450
130.0,1,244.9,8.61,False,5.0,1.6,5,3450.0,False,7.0,63.9,190.5,116.8,34,150
150.0,1,184.0,6.49,True,5.0,0.0,3,2250.0,True,5.5,68.5,153.5,79.3,34,150
150.0,1,130.0,4.59,True,5.0,0.0,1,2000.0,True,4.5,59.5,136.0,69.0,34,150
190.0,1,176.0,6.21,True,8.0,0.0,5,4000.0,True,5.0,66.0,143.0,73.0,34,200
230.0,1,143.0,5.04,True,12.0,2.0,5,2000.0,True,4.7,62.6,139.5,69.7,34,250
70.0,1,131.0,4.62,True,5.0,0.0,5,1500.0,True,4.0,56.7,125.6,64.0,34,100
70.0,1,120.0,4.23,True,2.0,0.0,3,1500.0,True,4.0,57.4,124.0,64.0,34,100
250.0,1,159.0,5.61,True,8.0,2.0,5,2250.0,True,5.3,64.7,154.0,77.7,34,250
300.0,1,560.0,1.23,True,5.0,0.0,5,6350.0,False,10.1,63.2,260.0,180.0,34,300
220.0,1,560.0,1.23,False,5.0,0.0,5,6350.0,False,10.1,63.2,260.0,180.0,34,250
190.0,1,560.0,1.23,False,0.0,0.0,5,6350.0,False,10.1,63.2,260.0,180.0,34,200
180.0,1,339.0,11.96,True,5.0,0.0,5,3500.0,False,7.0,59.2,194.0,120.0,34,200
150.0,1,340.0,11.99,True,0.0,0.0,5,3500.0,False,7.0,57.3,199.0,121.0,34,150
360.0,1,162.0,5.71,True,13.0,2.0,5,2500.0,False,5.5,68.1,157.0,78.0,34,400
230.0,1,176.0,6.21,True,8.0,0.0,5,2250.0,True,5.0,65.0,143.0,74.2,34,250
150.0,1,400.0,14.11,True,3.15,0.0,5,3550.0,False,7.0,56.5,195.1,125.0,34,150
140.0,1,165.4,5.82,True,8.0,0.0,5,2250.0,True,5.0,64.2,147.0,73.0,34,150
110.0,1,151.0,5.33,True,8.0,0.0,5,2000.0,True,4.5,60.6,135.0,68.2,34,150
120.0,1,155.0,5.47,True,5.0,0.0,5,2000.0,True,4.5,60.7,133.5,68.9,34,150
150.0,1,154.8,5.43,True,5.0,0.0,5,2000.0,True,4.0,55.0,126.6,65.4,34,150
90.0,1,134.0,4.73,True,3.15,0.0,5,1500.0,True,4.0,56.5,124.0,65.0,34,100
230.0,1,140.0,4.94,True,8.0,1.0,5,2000.0,True,4.5,61.8,132.3,68.3,34,250
140.0,1,161.0,5.68,True,5.0,0.0,5,3500.0,True,4.5,62.6,133.0,67.0,34,150
70.0,1,135.0,4.76,True,2.0,0.0,5,1500.0,True,3.5,51.8,115.8,60.8,34,100
180.0,1,155.0,5.47,True,5.0,0.0,5,2000.0,True,4.0,57.8,125.0,63.0,34,200
280.0,1,196.0,6.91,True,5.0,0.0,5,2250.0,True,5.0,64.2,142.0,78.0,34,300
190.0,1,138.0,4.87,True,5.0,0.0,5,1500.0,True,4.0,56.1,125.0,65.0,34,200
290.0,1,193.5,6.81,True,8.0,2.0,3,2250.0,True,5.0,64.6,143.5,74.4,34,300
140.0,1,162.0,5.71,True,5.0,0.0,5,2500.0,True,4.0,56.1,125.6,64.6,34,150
90.0,1,152.6066606544705,4.75924591863177,True,3.15,0.0,5,1500.0,True,3.5,52.5,116.0,59.9,34,100
40.0,0,102.0,3.6,False,0.0,0.0,0,1700.0,True,2.6,34.4,118.5,51.3,34,50
40.0,0,93.0,3.28,False,0.0,0.0,0,1800.0,True,2.4,30.4,118.0,49.8,34,50
160.0,0,124.0,4.37,False,2.0,0.0,0,650.0,True,2.4,30.5,120.5,48.5,34,200
60.0,0,100.0,3.53,False,3.15,0.0,0,1100.0,True,2.3,25.2,110.0,59.0,34,100
30.0,0,87.0,3.07,False,2.0,0.0,0,1000.0,True,2.3,27.4,103.0,58.0,34,50
40.0,0,92.0,3.25,False,0.0,0.0,0,1400.0,True,2.4,32.1,113.5,49.0,34,50
30.0,0,70.2,2.47,False,0.0,0.0,0,650.0,True,1.5,16.2,101.0,44.3,34,50
370.0,1,120.0,4.23,True,8.0,0.0,0,1500.0,True,3.8,56.1,122.0,60.0,34,400
120.0,1,135.0,4.76,True,3.15,0.0,5,1500.0,True,3.5,52.5,116.0,59.9,34,150
190.0,1,161.0,5.68,True,8.0,0.0,5,1900.0,True,4.5,60.1,130.5,71.2,34,200
330.0,1,750.0,1.65,True,5.0,2.0,6,7400.0,False,10.1,59.3,264.0,189.0,34,350
400.0,1,166.5,5.89,True,16.0,5.0,1,4100.0,False,5.2,64.2,154.0,75.8,35,400
750.0,1,163.0,5.75,True,0.0,5.0,1,3300.0,False,5.7,78.6,148.9,71.9,35,800
370.0,1,152.6066606544705,4.75924591863177,True,0.0,0.0,0,430.0,False,1.38,52.8,45.4,51.2,35,400
280.0,1,152.6066606544705,4.75924591863177,False,0.0,0.0,0,240.0,False,1.2,48.3,42.3,45.7,35,300
200.0,1,149.0,5.26,True,13.0,5.0,3,3200.0,True,5.7,72.1,155.6,79.8,35,200
90.0,1,141.8,5.01,True,8.0,5.0,1,2800.0,True,5.3,67.8,149.9,76.2,35,100
160.0,1,140.0,4.94,True,13.0,5.0,1,2700.0,True,5.3,69.3,148.6,75.2,35,200
210.0,1,144.0,5.08,True,13.0,5.0,3,2800.0,True,5.3,69.2,148.7,75.3,35,250
160.0,1,144.0,5.08,True,13.0,5.0,1,2500.0,True,5.0,66.6,144.5,72.1,35,200
120.0,1,138.0,4.87,True,5.0,5.0,1,2500.0,True,5.0,66.3,144.7,72.6,35,150
100.0,1,132.0,4.66,True,5.0,2.0,1,2100.0,True,4.5,59.7,133.9,69.8,35,100
340.0,1,510.0,1.12,True,5.0,5.0,1,6000.0,False,10.1,68.8,256.2,167.9,35,350
560.0,1,174.0,6.14,True,0.0,5.0,1,3200.0,True,5.7,72.4,159.7,78.1,35,800
180.0,1,122.0,4.3,True,8.0,5.0,0,2100.0,True,5.0,66.7,144.8,71.4,35,200
160.0,1,133.0,4.69,True,13.0,5.0,0,2800.0,True,5.5,71.5,151.6,76.9,35,200
480.0,1,150.0,5.29,True,12.3,8.0,1,3000.0,True,5.5,72.0,149.1,76.5,35,500
350.0,1,152.6066606544705,4.75924591863177,True,5.0,5.0,1,4800.0,False,8.0,71.0,210.7,124.1,35,350
240.0,1,139.0,4.9,True,13.0,5.0,3,4100.0,False,5.3,69.4,148.9,74.9,35,250
200.0,1,121.0,4.27,True,8.0,5.0,1,2100.0,False,5.0,66.7,144.8,71.4,35,200
250.0,1,146.0,5.15,True,13.0,5.0,1,2900.0,True,5.7,72.6,155.0,79.6,35,250
150.0,1,144.6,5.11,True,13.0,5.0,1,3000.0,True,5.7,72.7,155.0,79.5,35,150
120.0,1,128.0,4.52,True,5.0,2.0,3,1900.0,True,5.0,66.4,145.0,71.6,35,150
100.0,1,127.0,4.48,True,5.0,0.0,3,1940.0,True,4.5,61.6,133.8,67.7,35,100
350.0,1,156.0,5.5,True,0.0,8.0,1,2800.0,True,5.3,70.1,149.4,73.9,35,350
450.0,1,159.0,5.61,True,0.0,8.0,1,2800.0,True,5.3,70.1,149.4,73.9,35,450
320.0,1,118.0,4.16,True,0.0,8.0,3,2520.0,False,5.2,68.7,147.5,73.6,35,350
180.0,1,120.0,4.23,True,13.0,8.0,1,2300.0,False,4.93,65.4,142.6,71.8,35,200
150.0,1,157.0,5.54,True,8.0,5.0,3,2125.0,True,5.0,66.7,144.6,71.5,35,150
190.0,1,145.0,5.11,True,13.0,8.0,1,3000.0,True,5.7,72.6,155.0,79.6,35,200
170.0,1,142.0,5.01,True,13.0,5.0,1,2300.0,True,5.3,70.9,146.0,74.8,35,200
110.0,1,161.0,5.68,True,5.0,5.0,3,2125.0,True,5.0,66.2,143.6,72.5,35,150
100.0,1,120.0,4.23,True,5.0,2.0,3,1940.0,True,4.5,63.4,131.9,66.7,35,100
190.0,1,158.0,5.57,True,13.0,8.0,3,3000.0,True,5.5,71.6,152.5,76.4,35,200
190.0,1,169.8,5.96,True,13.0,5.0,1,3000.0,True,5.7,72.7,154.4,79.8,35,200
270.0,1,62.0,2.19,False,0.0,0.0,1,410.0,False,1.3,44.2,46.4,53.6,35,300
240.0,1,66.5,2.36,False,0.0,0.0,1,410.0,False,1.3,46.3,45.5,52.2,35,250
270.0,1,92.7,3.28,True,0.0,0.0,1,570.0,False,1.38,62.0,44.5,44.5,35,300
250.0,1,192.0,6.77,True,16.0,0.0,1,3000.0,True,5.7,70.8,159.6,79.3,35,250
270.0,1,136.0,4.8,True,12.3,5.0,1,2700.0,False,5.2,70.2,147.0,72.6,35,300
190.0,1,150.0,5.29,True,13.0,8.0,1,2050.0,False,5.0,67.6,142.0,71.8,35,200
250.0,1,489.0,1.08,True,5.0,2.0,1,7400.0,False,10.1,72.2,254.3,161.1,35,250
300.0,1,347.0,12.24,True,5.0,2.0,1,4200.0,False,8.0,70.9,210.8,124.2,35,300
150.0,1,143.0,5.04,True,3.15,0.0,0,1700.0,True,3.2,44.1,117.7,58.7,35,150
90.0,1,138.9,4.94,True,5.0,0.0,1,1900.0,True,4.5,66.2,129.9,64.9,35,100
130.0,1,155.0,5.47,True,8.0,5.0,0,2540.0,True,5.0,68.3,140.8,71.6,35,150
160.0,1,139.0,4.9,True,8.0,5.0,1,2300.0,True,5.2,72.3,142.7,72.6,35,200
110.0,0,125.0,4.41,False,1.3,0.0,0,950.0,True,3.0,44.5,108.0,58.0,35,150
100.0,0,125.0,4.41,False,1.3,0.0,0,950.0,True,3.0,44.5,108.0,58.0,35,100
150.0,1,136.0,4.8,True,8.0,5.0,1,2540.0,True,5.0,70.7,139.7,69.8,35,150
280.0,1,155.0,5.47,True,16.0,8.0,1,3000.0,True,5.5,73.4,149.0,76.2,35,300
300.0,1,155.0,5.47,True,16.0,8.0,1,3000.0,True,5.5,72.5,148.9,76.1,35,300
180.0,1,165.9,5.86,True,8.0,5.0,1,3000.0,True,5.7,73.2,154.4,79.3,35,200
250.0,1,163.0,5.75,True,13.0,5.0,1,3000.0,True,5.7,73.3,154.3,79.2,35,250
220.0,1,135.0,4.76,True,8.0,2.1,1,2610.0,True,5.0,69.1,138.7,71.9,35,250
90.0,1,63.0,2.22,False,0.0,0.0,1,400.0,False,1.65,49.8,46.5,37.9,35,100
140.0,1,137.0,4.83,True,8.0,5.0,3,2540.0,True,5.0,70.5,139.8,69.9,35,150
120.0,1,124.4,4.37,True,8.0,1.0,1,2100.0,True,4.7,69.1,133.3,66.1,35,150
120.0,1,140.0,4.94,True,5.0,0.0,1,1900.0,True,4.5,66.2,129.9,64.9,35,150
90.0,1,128.0,4.52,True,5.0,0.0,1,1900.0,True,4.0,58.0,122.7,64.0,35,100
270.0,1,152.0,5.36,True,13.0,2.1,1,3000.0,False,5.5,73.5,149.1,75.3,35,300
50.0,1,138.9,4.94,True,5.0,0.0,1,2100.0,True,4.5,66.7,127.5,67.8,35,50
130.0,1,152.6066606544705,4.75924591863177,True,8.0,1.3,0,2460.0,True,5.0,70.6,138.2,70.6,35,150
100.0,1,153.7,5.4,True,8.0,0.0,0,1820.0,True,4.5,66.6,127.5,67.9,35,100
250.0,1,149.0,5.26,True,13.0,2.1,1,3000.0,True,5.5,76.4,146.3,74.6,35,250
250.0,1,182.0,6.42,True,13.0,2.1,0,3000.0,True,5.9,74.3,157.8,81.8,35,250
100.0,1,129.6,4.55,True,5.0,0.0,1,2100.0,True,4.5,66.6,127.5,67.9,35,100
90.0,1,119.0,4.2,True,5.0,0.0,1,1540.0,True,4.3,64.0,124.1,66.3,35,100
90.0,1,152.6066606544705,4.75924591863177,True,5.0,0.0,1,1700.0,True,4.3,64.0,124.1,66.3,35,100
240.0,1,163.0,5.75,True,13.0,1.3,3,3000.0,True,5.5,73.6,149.3,75.9,35,250
100.0,1,137.0,4.83,True,8.0,1.0,3,2540.0,True,5.0,70.7,138.1,70.6,35,100
110.0,1,145.0,5.11,True,8.0,0.0,1,1900.0,True,4.5,66.6,127.5,67.9,35,150
240.0,1,344.0,12.13,True,5.0,1.3,1,4200.0,False,8.0,71.6,210.8,124.2,35,250
270.0,1,167.0,5.89,True,8.0,1.3,1,3200.0,True,5.7,74.4,152.1,79.2,35,300
360.0,1,146.8,5.19,True,13.0,2.1,1,2610.0,True,5.2,73.8,141.0,71.6,35,400
190.0,1,294.8,10.41,True,5.0,0.0,1,4000.0,False,7.0,66.0,189.2,113.8,35,200
100.0,1,142.0,5.01,True,3.15,0.0,3,1900.0,True,4.0,55.9,124.5,65.4,35,100
60.0,1,152.6066606544705,4.75924591863177,True,2.0,0.0,3,1540.0,True,3.2,46.6,105.6,64.5,35,100
50.0,1,152.6066606544705,4.75924591863177,True,2.0,0.0,3,1540.0,True,3.0,40.9,105.6,64.5,35,50
300.0,1,168.1,5.93,True,8.0,1.3,0,3200.0,True,5.7,74.2,152.2,79.3,35,300
330.0,1,154.0,5.43,True,13.0,2.1,1,3000.0,True,5.5,76.4,146.3,74.6,35,350
210.0,1,152.6066606544705,4.75924591863177,True,8.0,1.3,1,2540.0,True,5.0,71.9,137.7,69.6,35,250
190.0,1,134.0,4.73,True,8.0,1.3,1,2540.0,True,5.0,71.9,137.7,69.6,35,200
190.0,1,127.0,4.48,True,5.0,0.0,1,2100.0,True,4.3,61.9,127.2,66.8,35,200
300.0,1,149.7,5.29,True,13.0,2.1,1,3000.0,True,5.5,75.2,146.3,74.7,35,300
300.0,1,149.0,5.26,True,13.0,2.1,1,3000.0,True,5.5,75.3,146.3,74.6,35,300
60.0,0,102.9,3.63,False,1.3,0.0,0,950.0,True,2.2,30.4,98.0,51.1,35,100
130.0,1,136.1,4.8,True,8.0,1.3,1,3000.0,True,4.7,70.1,131.6,66.0,35,150
270.0,1,535.8,1.18,True,5.0,1.3,0,8000.0,False,10.1,68.3,260.9,165.9,35,300
260.0,1,523.0,1.16,True,5.0,1.3,1,8000.0,False,10.1,68.3,260.9,165.9,35,300
220.0,1,342.0,12.06,True,5.0,1.3,1,4200.0,False,8.0,70.9,210.8,124.2,35,250
160.0,1,293.0,10.34,True,3.15,1.3,1,4000.0,False,7.0,66.0,189.3,113.8,35,200
150.0,1,138.0,4.87,True,8.0,1.3,0,2540.0,True,5.0,69.3,138.2,74.3,35,150
120.0,1,152.6066606544705,4.75924591863177,True,5.0,0.0,1,2540.0,True,5.0,69.3,138.2,74.3,35,150
220.0,1,123.9,4.37,True,5.0,0.0,0,2440.0,True,4.7,70.1,131.6,66.0,35,250
150.0,1,126.0,4.44,True,5.0,0.0,1,2100.0,True,4.3,61.9,127.2,66.8,35,150
220.0,1,339.9,11.99,True,5.0,1.3,1,4600.0,False,8.3,72.8,216.9,126.5,35,250
200.0,1,129.6,4.59,True,5.0,0.0,1,2440.0,True,4.5,68.2,127.2,66.4,35,200
240.0,1,121.0,4.27,True,13.0,1.3,6,2440.0,True,4.7,71.2,129.6,66.0,35,250
180.0,1,121.0,4.27,True,8.0,1.3,1,2440.0,True,4.7,71.2,129.6,66.0,35,200
160.0,1,121.0,4.27,True,8.0,1.3,1,2440.0,True,4.7,71.2,129.6,66.0,35,200
290.0,1,125.0,4.41,True,5.0,0.0,1,2540.0,True,4.7,70.1,131.6,66.0,35,300
170.0,1,126.0,4.44,True,5.0,1.3,1,2540.0,True,4.7,70.1,131.6,66.0,35,200
150.0,1,124.0,4.37,True,5.0,0.0,1,2100.0,True,4.5,67.8,127.2,66.8,35,150
130.0,1,126.6,4.48,True,5.0,0.0,1,2100.0,True,4.5,67.8,127.2,66.8,35,150
80.0,1,114.0,4.02,True,3.15,0.0,1,1540.0,True,3.5,56.5,109.4,59.0,35,100
90.0,1,113.4,3.99,True,3.15,0.0,1,1700.0,True,3.5,56.5,109.4,59.0,35,100
310.0,1,172.0,6.07,True,13.0,2.1,1,3200.0,True,5.9,74.2,157.9,81.9,35,350
90.0,1,104.6,3.67,True,2.0,0.0,1,1540.0,True,3.0,46.1,102.6,58.9,35,100
230.0,1,159.9,5.61,True,5.0,0.0,1,2460.0,True,4.0,57.7,121.9,64.8,35,250
250.0,1,167.0,5.89,True,13.0,2.1,1,3140.0,True,5.5,72.8,150.6,76.1,35,250
260.0,1,130.0,4.59,True,8.0,1.3,1,2300.0,False,4.95,70.8,137.9,69.2,35,300
360.0,1,177.0,6.24,True,13.0,2.1,1,3500.0,False,6.0,75.8,160.5,81.6,35,400
150.0,3,122.5,4.3,True,5.0,0.0,1,1540.0,True,4.0,63.0,113.8,66.5,35,150
250.0,1,161.0,5.68,True,8.0,1.3,5,3140.0,True,5.5,72.2,150.2,76.9,35,250
240.0,1,161.0,5.68,True,8.0,1.3,5,3140.0,True,5.5,72.2,150.2,76.9,35,250
70.0,1,110.0,3.88,True,3.15,0.0,1,1540.0,True,3.2,51.0,102.0,61.0,35,100
300.0,1,338.0,11.92,True,5.0,1.3,1,4600.0,False,8.3,72.8,216.8,126.5,35,300
270.0,1,143.0,5.04,True,13.0,2.1,1,3000.0,False,5.2,75.9,138.5,70.9,35,300
250.0,1,120.0,4.23,True,8.0,1.3,1,2150.0,True,4.7,71.3,128.4,66.5,35,250
260.0,1,169.8,5.96,True,5.0,0.0,1,2460.0,True,4.0,78.4,111.0,52.3,35,300
270.0,1,141.2,4.97,True,13.0,1.3,1,2280.0,True,4.7,64.6,136.9,68.9,35,300
110.0,1,125.0,4.41,True,3.15,0.0,5,1700.0,True,3.8,58.9,112.8,64.7,35,150
110.0,1,125.0,4.41,True,3.15,0.0,5,1700.0,True,3.8,59.1,112.5,64.7,35,150
60.0,1,110.0,3.88,True,3.15,0.0,0,1540.0,True,3.2,50.3,102.6,61.5,35,100
100.0,1,113.4,3.99,True,5.0,0.0,1,2460.0,True,4.0,63.3,116.1,62.0,35,100
270.0,1,129.0,4.55,True,5.0,1.3,1,2460.0,True,4.3,66.3,122.5,62.8,35,300
150.0,1,133.2,4.69,True,8.0,1.3,0,2540.0,True,4.7,67.4,131.7,68.2,35,150
200.0,1,126.0,4.44,True,5.0,1.3,1,2460.0,True,4.5,66.2,128.0,65.9,35,200
220.0,1,131.0,4.62,True,5.0,1.3,1,2150.0,True,4.3,62.7,126.0,64.5,35,250
400.0,1,172.0,6.07,True,13.0,2.1,1,3140.0,True,5.5,73.0,150.2,76.1,35,400
150.0,1,115.5,4.06,True,8.0,0.0,1,2460.0,True,4.3,64.7,122.2,66.6,35,150
180.0,1,118.0,4.16,True,8.0,0.0,1,2460.0,True,4.3,65.0,121.5,66.6,35,200
120.0,1,100.0,3.53,True,5.0,0.0,5,1700.0,True,4.0,61.8,118.4,62.2,35,150
140.0,1,103.3,3.63,True,5.0,0.0,5,1700.0,True,4.0,62.3,117.5,62.2,35,150
90.0,1,110.0,3.88,True,3.15,0.0,1,1540.0,True,3.2,50.3,102.9,61.3,35,100
90.0,1,107.0,3.77,True,3.15,0.0,1,1540.0,True,3.2,50.6,102.6,61.1,35,100
60.0,1,105.0,3.7,True,2.0,0.0,1,1540.0,True,3.0,45.8,102.9,59.2,35,100
250.0,1,139.0,4.9,True,8.0,1.3,1,2100.0,False,4.7,68.3,133.9,68.7,35,250
40.0,0,92.0,3.25,False,1.3,0.0,0,1700.0,True,2.2,25.3,114.4,51.8,35,50
90.0,0,97.0,3.42,False,1.3,0.0,0,1500.0,True,2.2,25.4,114.4,51.6,35,100
100.0,0,98.2,3.46,False,3.15,0.0,0,1110.0,True,2.3,25.2,108.9,59.6,35,100
170.0,1,148.0,5.22,True,8.0,1.3,1,2150.0,True,4.7,66.1,134.9,68.3,35,200
150.0,1,167.8,5.89,True,5.0,0.0,1,1700.0,True,4.0,59.4,117.9,65.0,35,150
170.0,1,119.1,4.2,True,5.0,0.0,0,2150.0,True,4.5,63.5,127.8,68.8,35,200
180.0,1,159.0,5.61,True,8.0,1.3,1,2150.0,True,5.0,68.4,132.2,85.6,35,200
250.0,1,147.1,5.19,True,8.0,1.3,1,2100.0,False,4.7,67.1,130.8,71.6,35,250
480.0,1,144.9,5.08,True,13.0,1.3,1,2100.0,False,4.7,69.2,131.9,68.9,35,500
160.0,1,145.0,5.11,True,13.0,1.3,1,2100.0,False,4.7,69.2,131.9,68.9,35,200
190.0,1,168.1,5.93,True,8.0,1.3,0,2080.0,True,5.0,61.3,139.7,90.4,35,200
120.0,1,120.0,4.23,True,5.0,0.0,1,1700.0,True,4.3,62.8,125.0,67.0,35,150
180.0,1,128.0,4.52,True,5.0,1.3,1,2150.0,True,4.3,62.2,126.0,65.0,35,200
110.0,1,120.0,4.23,False,5.0,0.0,1,1540.0,True,4.0,60.6,118.3,66.5,35,150
170.0,1,125.0,4.41,True,5.0,0.0,5,2150.0,True,4.7,67.7,131.9,68.2,35,200
110.0,1,132.0,4.66,True,5.0,0.0,1,1700.0,True,3.5,53.9,111.0,61.0,35,150
210.0,1,168.0,5.93,True,8.0,1.3,6,2100.0,False,5.0,61.3,139.6,90.4,35,250
80.0,1,119.0,4.2,True,3.15,0.0,1,1540.0,True,3.2,50.2,102.6,61.6,35,100
70.0,0,92.0,3.25,False,2.0,0.0,0,1100.0,True,2.3,25.0,109.4,59.8,35,100
60.0,0,152.6066606544705,4.75924591863177,False,2.0,0.0,0,950.0,True,3.2,52.2,103.0,59.0,35,100
70.0,0,96.0,3.39,False,2.0,0.0,0,950.0,True,3.2,52.2,103.0,59.0,35,100
110.0,1,120.0,4.23,True,5.0,0.0,1,1520.0,True,3.5,49.5,117.0,63.0,35,150
150.0,0,95.6,3.35,False,2.0,0.0,0,950.0,True,3.2,52.2,103.0,59.0,35,150
210.0,1,145.0,5.11,True,8.0,1.3,1,2150.0,True,4.7,65.0,134.7,69.5,35,250
220.0,1,135.0,4.76,True,8.0,1.3,1,1830.0,True,4.5,61.9,132.9,67.9,35,250
70.0,0,130.0,4.59,True,2.0,0.0,0,1000.0,True,3.0,43.9,108.0,54.0,35,100
200.0,1,142.0,5.01,True,5.0,0.0,1,1700.0,True,4.0,61.5,119.1,62.2,35,200
100.0,1,119.0,4.2,True,5.0,0.0,1,1300.0,True,3.5,51.1,113.8,62.7,35,100
